ssn,cc_num,gender,state,zip,city_pop,job,acct_num,profile,trans_num,trans_time,category,amt,is_fraud,distance_km,age,trans_month,trans_day,is_weekend,trans_time_group
883147996,4821565886802264,0,TN-KY-AL-LA-MS-AR,41035,10785,Media & Creative Professionals,199426537611,adults 50up male urban,6f4e7c1d5ed1c13b4ea2b2650e7b9ae4,18,home,33.28,0,31.0,48.0,6,27,1,Evening
711671692,3559263606809674,0,TN-KY-AL-LA-MS-AR,71107,228095,Transportation & Logistics Workers,149732497788,adults 50up male urban,e2b9cf6848bce49bc3cc01f5440a57cd,15,home,43.97,0,117.0,79.0,7,24,0,Day
723799998,676156920289,0,Low-Volume Mixed,74820,30802,Science & Environmental Specialists,511637004611,young adults male urban,4f8cf17db07dfa03678730dda7034677,12,personal_care,8.94,0,66.0,21.0,12,12,1,Day
240190485,30460141338368,1,CA,92780,80773,Media & Creative Professionals,700098310828,adults 50up female urban,64bfe1d469fb8c8d04cca940d3fe78ee,22,personal_care,154.68,0,102.0,82.0,12,9,0,Night
705764810,3518880695131916,0,VA-MD,24472,2271,Executive & Senior Management,920793013467,young adults rural,17f898e291025b0e9d8e63064432e8ec,17,health_fitness,219.03,0,73.0,17.0,8,28,0,Evening
159360273,6542256507871036,0,AZ-NV-CO-UT,80104,67419,Science & Environmental Specialists,520717644406,adults 2550 male urban,998ad7be0ed7e0605813ce6addb85dc7,22,health_fitness,6.99,0,93.0,44.0,7,5,1,Night
249780648,3505273479189026,1,CA,95136,973849,Transportation & Logistics Workers,302992790324,adults 2550 female urban,3416cd3426936d4652d2e6ffa7ae780d,22,personal_care,29.22,0,61.0,23.0,11,17,0,Night
149416723,3505845634525028,1,GA-NC-SC,29301,129573,Engineering & Technical Experts,313398972347,adults 2550 female urban,bc42b36ab072b6abe2b061bf43842118,18,food_dining,36.6,0,77.0,25.0,5,2,1,Evening
764962126,2277320836162283,0,TX,78963,909,Medical & Healthcare Specialists,104824788112,adults 50up male rural,6070330588689e8dcfe2f80921d0cb7a,13,kids_pets,43.77,0,115.0,48.0,9,15,0,Day
28390285,180023015267614,1,FL,33183,1737737,Education & Research Professionals,588540696992,adults 2550 female urban,800ea58fc6bfcc4a7bcecefb0f80e9c4,20,entertainment,6.75,0,40.0,28.0,3,3,0,Evening
131406693,3525968166401743,0,GA-NC-SC,30092,108060,Medical & Healthcare Specialists,471584656870,adults 2550 male urban,d79787134fc021b9207e04755b101603,17,health_fitness,68.91,0,95.0,23.0,7,16,0,Evening
642307862,2339167886936611,0,WA-OR,97024,10242,Miscellaneous & Low-Transaction Trades,404052785826,adults 2550 male urban,30547ce4312b2f9261ab5ebb4c9e08d0,15,food_dining,7.68,0,36.0,42.0,4,19,1,Day
203296240,4564505726387550974,0,NY,14207,564824,Media & Creative Professionals,849439371310,adults 50up male urban,3e875ee70ac29bc8971846a506339680,10,food_dining,81.15,0,43.0,49.0,2,28,0,Day
604310699,6585508420104475,0,NY,14207,564824,Psychology & Social Service Workers,960384562486,adults 50up male urban,2f6997dc436382e91658805b60c62856,5,entertainment,312.65,0,81.0,,1,6,0,Day
731683273,3578415855560419,1,TX,78633,69072,Finance & Banking Professionals,23419885365,adults 50up female urban,5c982f4715fd711e59da56ee4fad1615,19,health_fitness,77.1,0,108.0,57.0,6,2,0,Evening
310243661,373711222990773,0,VA-MD,20706,38692,Medical & Healthcare Specialists,611759212133,adults 50up male urban,0b3b44b9aec6f2ab794c3a78b15d69fe,4,food_dining,96.39,0,49.0,61.0,3,14,1,Day
839018271,340798229779432,0,IL-OH,43103,10697,Medical & Healthcare Specialists,295166538972,adults 2550 male urban,e035d9b2aa684e5edd297001346073d0,22,kids_pets,546.95,0,82.0,36.0,10,7,0,Night
219146840,5227037935371284,1,IL-OH,45648,13372,Miscellaneous & Low-Transaction Trades,472394203771,adults 2550 female urban,a3fb5fcb1a7a4190d857d0f8324f13ef,14,food_dining,82.8,0,58.0,22.0,5,6,0,Day
128888109,30018651478774,0,AZ-NV-CO-UT,85016,1312922,Science & Environmental Specialists,177252362793,young adults male urban,4716e048d154985920168b897e2b6233,20,entertainment,81.92,0,82.0,15.0,3,20,0,Evening
419500537,30192564229234,0,TN-KY-AL-LA-MS-AR,40220,736284,Science & Environmental Specialists,278041351192,adults 2550 male urban,b2b3c779fc933a410dbd322c9db9cef2,21,personal_care,57.3,0,72.0,37.0,12,7,0,Evening
457574203,589520351240,1,CA,91203,172817,Education & Research Professionals,417434701478,adults 2550 female urban,81372f07c5377be9b7537d3be529b4af,17,home,5.13,0,98.0,40.0,7,25,1,Evening
804161165,3571680064212014,1,TX,77079,2906700,IT & Technology Specialists,714770372176,adults 50up female urban,722636401dcc72b308fca670a04783d0,22,health_fitness,24.01,0,87.0,55.0,5,14,0,Night
13321989,4106539039159596039,1,NY,12522,5172,Psychology & Social Service Workers,390417986243,adults 2550 female urban,8d3d80d7ce4aa861ff6eef87b90e296d,17,personal_care,2.51,0,94.0,34.0,12,12,1,Evening
193280204,4335654326260792936,0,IL-OH,60466,22115,Executive & Senior Management,197457495101,adults 50up male urban,6c28324a201426de55353c1cae13116a,12,personal_care,203.65,0,104.0,57.0,11,25,0,Day
542835233,36716344779870,0,AZ-NV-CO-UT,84095,50566,Medical & Healthcare Specialists,360048274300,adults 50up male urban,07227ac41b3e2207e4c67ff66dfc0828,16,kids_pets,37.03,0,83.0,57.0,10,22,0,Evening
723349926,213132843436225,0,MI-IN-MN-WI,47006,11727,Miscellaneous & Low-Transaction Trades,322636175404,adults 50up male urban,94004df960bd148e915a778ff52426db,9,entertainment,57.97,0,88.0,76.0,1,27,0,Day
162829575,2654683751537778,1,IL-OH,62526,87793,Miscellaneous & Low-Transaction Trades,166387407014,adults 2550 female urban,29a69a80e3da8158ee09b527bce2c133,23,home,81.64,0,110.0,44.0,7,18,1,Night
49843068,4979139448578158,0,TN-KY-AL-LA-MS-AR,40272,736284,Medical & Healthcare Specialists,762645681833,adults 2550 male urban,84c137e1ac5b9cb01375b0e3e6bd0f47,16,food_dining,61.4,0,88.0,29.0,4,13,0,Evening
320064986,3574146489951575,0,Low-Volume Mixed,99518,242037,Engineering & Technical Experts,411042432880,adults 50up male urban,76322d7a853c05490c5073a0d0bec178,15,personal_care,156.97,0,53.0,65.0,11,1,1,Day
638234037,4775598378421331,0,IL-OH,43119,27698,Engineering & Technical Experts,32889199253,adults 50up male urban,185c2aba16fb150156df1991f1b28eb4,20,health_fitness,9.46,0,106.0,61.0,5,24,1,Evening
56498297,6548228789432088,1,Low-Volume Mixed,2860,71377,Finance & Banking Professionals,867014827578,young adults female urban,e84c4e1e37ffac5d3e0f98592f359fd3,21,shopping_pos,149.82,0,112.0,18.0,1,18,1,Evening
62529290,4799858406402139,0,VA-MD,22932,7488,Science & Environmental Specialists,442674733692,young adults male urban,a717c1e77ca0e9a279a75092c1c693aa,15,personal_care,89.72,0,63.0,21.0,12,11,0,Day
755429253,38922351131843,0,VA-MD,21788,11622,Engineering & Technical Experts,876488145872,adults 2550 male urban,bd13c8ed09059ee4d2d81a43733babda,15,travel,1.09,0,20.0,44.0,12,30,0,Day
615906988,36381272499635,1,GA-NC-SC,27546,19471,Engineering & Technical Experts,202631662708,adults 2550 female urban,df17e537db7094f05f3f2a29f109bafe,19,kids_pets,23.4,0,49.0,29.0,9,12,1,Evening
616610516,3563881532851512,1,TN-KY-AL-LA-MS-AR,70005,137067,IT & Technology Specialists,304626383731,adults 50up female urban,8fb8eb9f8db2ddfd12587048a2257496,5,food_dining,1.14,0,114.0,54.0,2,26,0,Day
482072073,379298677666433,1,TN-KY-AL-LA-MS-AR,70815,378909,Finance & Banking Professionals,597247932243,young adults female urban,97a4f8124f4ac6c28323e4830e87d5b3,18,personal_care,13.11,0,90.0,13.0,11,12,0,Evening
315132363,3591325332588847,0,TX,78739,940359,Miscellaneous & Low-Transaction Trades,909123160177,adults 2550 male urban,80b57f4e92d1467af4323862126680e5,18,food_dining,212.7,0,50.0,24.0,6,2,0,Evening
313594863,2281776891556822,1,VA-MD,24019,165571,Sales & Marketing Professionals,48233248312,adults 2550 female urban,06907d43bf2b4414e6b561c97f9e3ecb,22,personal_care,53.7,0,34.0,27.0,11,29,1,Night
187788895,372960852125991,1,PA-NJ,17067,14232,Transportation & Logistics Workers,361399561162,adults 50up female urban,83f8b3c5bf7f928000e5f5fa8c07dfb8,17,personal_care,101.19,0,48.0,56.0,11,13,0,Evening
501904137,675967501841,1,TX,76574,17661,Media & Creative Professionals,728082422409,adults 50up female urban,375ef0a6a7ab283cc3b1a95106ae5909,2,entertainment,8.4,0,117.0,51.0,1,10,0,Night
328723365,571446026486,0,GA-NC-SC,30349,900273,Sales & Marketing Professionals,366652448006,adults 2550 male urban,979dd4cb512baa4ea959bdb2e3ee66c6,16,kids_pets,11.4,0,29.0,26.0,11,10,0,Evening
545438257,503802315211,0,WA-OR,97702,105390,Medical & Healthcare Specialists,124351293050,adults 50up male urban,d9870f35d8137cc88fdc0568cab67c4a,5,entertainment,87.15,0,35.0,59.0,1,17,0,Day
29080787,3529939578810702,1,TN-KY-AL-LA-MS-AR,37110,32495,Miscellaneous & Low-Transaction Trades,792782217041,young adults female urban,574643f0ac201195b7688e252b3c0444,13,food_dining,9.06,0,107.0,18.0,4,28,0,Day
11684895,4667626703974616,0,TN-KY-AL-LA-MS-AR,36804,39075,Executive & Senior Management,196661779243,adults 2550 male urban,d54522e93f5690f513571d8719c90225,22,health_fitness,185.21,0,51.0,22.0,7,9,0,Night
8938452,4772132636892324,1,Low-Volume Mixed,88021,18421,Psychology & Social Service Workers,984857512774,adults 2550 female urban,657d6ed083df3e842c9cb159217e538d,16,food_dining,82.73,0,105.0,46.0,5,6,0,Evening
127562397,4223288377441971,0,FL,33139,95666,Media & Creative Professionals,333205873837,adults 2550 male urban,61a9f9e5286c1a02101700a015228dac,21,entertainment,65.16,0,74.0,28.0,2,11,0,Evening
160211605,3569157376710526,1,MI-IN-MN-WI,54970,3902,Psychology & Social Service Workers,889102692988,adults 50up female urban,ba799e2afaba3e435a5cef863c2e7f86,15,kids_pets,1.45,0,76.0,49.0,10,7,0,Day
186572443,3594146276028047,0,CA,94533,105693,Finance & Banking Professionals,834779140642,adults 2550 male urban,28aaf3b45692192d4f174d494969fcad,23,travel,30.95,0,39.0,23.0,12,23,0,Night
100165340,213142122975058,0,GA-NC-SC,29341,40093,Hospitality & Tourism Workers,574700797348,adults 2550 male urban,ead08edff2ce18c72aa545405585cd31,18,personal_care,6.74,0,108.0,43.0,12,11,0,Evening
808455149,503833400941,1,MI-IN-MN-WI,56763,5180,Medical & Healthcare Specialists,34480503604,adults 50up female urban,8031a263b918f9687d36e333ee079cfa,23,personal_care,19.63,0,80.0,72.0,12,12,1,Night
335873472,180036458954969,0,NY,10302,468730,IT & Technology Specialists,334355049371,adults 50up male urban,16cb6cd45bbe43fe156040156205e5be,10,entertainment,104.27,0,37.0,61.0,1,17,0,Day
184984423,4328391189155666,1,IL-OH,43068,51836,Hospitality & Tourism Workers,978021986630,adults 50up female urban,9f932624a1c929e5d8fb3d7d0583e5b4,20,kids_pets,84.81,0,118.0,75.0,8,16,1,Evening
796874086,4042585386830,0,TX,78209,1595797,Medical & Healthcare Specialists,259422320923,adults 50up male urban,b3bb0ff41e50ebd465f34f8a78efdc8e,22,home,7.7,0,73.0,70.0,7,14,0,Night
752419858,4309138067422699,0,TN-KY-AL-LA-MS-AR,36028,1746,Medical & Healthcare Specialists,27216919981,adults 2550 male rural,64037954bb7fbdd39012156eccb6d839,15,home,74.69,0,75.0,45.0,8,6,0,Day
363075663,2701761426624438,1,VA-MD,20912,24807,Medical & Healthcare Specialists,304485420010,adults 2550 female urban,104e53e0caaac3bec740080305b54396,15,entertainment,107.66,0,18.0,23.0,1,18,1,Day
335892462,6011682287956147,0,Low-Volume Mixed,74136,413574,Psychology & Social Service Workers,367239807671,adults 50up male urban,d3dc34c495e1942b115b7f60f5788a73,13,kids_pets,59.28,0,47.0,47.0,8,14,0,Day
704099258,341688720903533,1,GA-NC-SC,29631,18907,Hospitality & Tourism Workers,826044156580,adults 50up female urban,5fad2c411d02abf00805552779671c96,23,personal_care,267.35,0,64.0,52.0,11,1,1,Night
271228398,2706215201527568,0,TN-KY-AL-LA-MS-AR,37334,21700,Finance & Banking Professionals,441693486736,adults 50up male urban,24b56727a8b0c04437051faed6277e0d,0,entertainment,177.61,0,62.0,46.0,1,4,1,Night
82483359,346147764200509,0,VA-MD,24054,6797,Engineering & Technical Experts,893225108852,adults 2550 male urban,bb5423a3ec83a0fcc6a9d30f3640b14c,20,entertainment,89.39,0,93.0,37.0,2,23,1,Evening
98694446,4539539234152865,0,IL-OH,44256,62039,Psychology & Social Service Workers,49482304184,young adults male urban,6a4e8394e54d89d2966a3809531737f6,13,personal_care,9.32,0,110.0,16.0,12,1,0,Day
121774558,6596506378952520,1,WA-OR,97212,841711,Education & Research Professionals,287883824145,adults 2550 female urban,c2ba2860e8318ac1e2b2bf95c55f154c,20,entertainment,105.21,0,69.0,29.0,1,22,0,Evening
140912913,4002136139992327,0,GA-NC-SC,30741,29290,Media & Creative Professionals,587606658491,adults 2550 male urban,a3dc75c1df6932e21e2e454ab0524de8,22,food_dining,195.35,0,138.0,33.0,4,29,0,Night
2269332,4906939337431734,1,GA-NC-SC,31302,7853,Engineering & Technical Experts,993682499764,adults 2550 female urban,5dd5eb99be326bfab7bf9ab41c9b098a,18,kids_pets,43.09,0,104.0,39.0,11,5,0,Evening
268312060,213144345359276,1,Low-Volume Mixed,5401,42705,Psychology & Social Service Workers,171783982754,adults 2550 female urban,0efa238afaba456db42970a10e374602,15,travel,22.14,0,4.0,26.0,12,26,1,Day
429521800,3581531046229246,0,MI-IN-MN-WI,55372,29811,Legal & Policy Professionals,978470863780,adults 2550 male urban,ea20777e0c357dbb643eb7c00ecb8ffb,14,food_dining,27.51,0,64.0,39.0,5,22,0,Day
122186991,180046231163192,0,PA-NJ,17901,23990,Psychology & Social Service Workers,800717591589,adults 2550 male urban,eb62508688fd89a81ddcb74b91829da3,16,food_dining,9.59,0,87.0,34.0,5,8,0,Evening
584453830,4194118390936,0,New England High,2346,23106,Engineering & Technical Experts,329879058099,adults 50up male urban,71cecc05621a89de13645c34bf7b77c5,23,home,73.0,0,68.0,90.0,7,25,1,Night
680835415,4652338135990119910,0,PA-NJ,17225,18879,Media & Creative Professionals,71542650634,young adults male urban,324c09b5167122ca6334d432d9e021e5,19,kids_pets,22.51,0,72.0,19.0,10,28,0,Evening
641830525,38218890665056,0,TX,75789,7593,Media & Creative Professionals,881047273504,adults 50up male urban,930e2867e21cfd73f46bfd97dd333235,2,entertainment,7.0,0,132.0,80.0,2,9,1,Night
65593175,343754630380234,0,WA-OR,97913,5531,Medical & Healthcare Specialists,87841917767,adults 2550 male urban,b1c4ed90d4f774dfdf51ba2b343f566c,19,kids_pets,75.8,0,130.0,26.0,10,27,0,Evening
185392711,3569379566920711,0,AZ-NV-CO-UT,80234,990452,Education & Research Professionals,325932387499,adults 2550 male urban,9042840bb1795416c2d61feec389018e,13,kids_pets,103.95,0,58.0,25.0,10,22,0,Day
126529750,630421609482,1,GA-NC-SC,29727,1650,Sales & Marketing Professionals,677581741102,adults 2550 female rural,740b7c3f704170f08893e73e317da40f,18,kids_pets,6.05,0,106.0,25.0,10,29,0,Evening
413423025,4596545135561724,1,FL,32210,847415,Agriculture & Horticulture Workers,318907266476,adults 2550 female urban,7ef308746a1deafee4132981f5844b97,13,food_dining,29.41,0,101.0,44.0,4,26,1,Day
146029664,3507928868253778,0,FL,33511,79613,Executive & Senior Management,402319132725,adults 50up male urban,f19ff5eb18c9f3608812fad7b3ebc9a9,17,personal_care,11.59,0,106.0,54.0,11,24,0,Evening
239627669,630422303135,1,IL-OH,60099,31104,Psychology & Social Service Workers,34635798214,young adults female urban,20942920dfaf4bae462d5c04d0cc9ae1,20,food_dining,7.8,0,70.0,20.0,5,2,1,Evening
830648539,3503105953250852,1,Low-Volume Mixed,73567,860,Science & Environmental Specialists,651774380989,adults 2550 female rural,2b21d9f4b8d0860a07b88959165f616c,18,travel,145.91,0,37.0,36.0,12,27,1,Evening
55283685,3593017429511844,0,TN-KY-AL-LA-MS-AR,70669,10131,Media & Creative Professionals,35153047769,adults 2550 male urban,f156619995579dfc328aa6b985824f8f,16,health_fitness,76.29,0,104.0,37.0,6,21,1,Evening
10473638,4492308107993456513,0,TX,77386,316665,Legal & Policy Professionals,414957601008,young adults male urban,8c463b8f30000ca614ba41c3ff35ec51,16,personal_care,1.44,0,17.0,20.0,11,13,0,Evening
21847410,4774358403269689,1,GA-NC-SC,30240,53190,Legal & Policy Professionals,460370367595,adults 50up female urban,d54585925ddf66e1ce3e0e4fd0c6b483,16,personal_care,21.21,0,74.0,51.0,10,30,0,Evening
886855655,4971320681426903,0,CA,94806,59861,Media & Creative Professionals,179082420457,adults 50up male urban,e4c1641a33963964db2a0f27c3fb5800,14,health_fitness,8.81,0,102.0,62.0,5,19,0,Day
586455566,4342253204178,0,PA-NJ,15063,11677,Education & Research Professionals,322113995486,young adults male urban,d17c6dbef75d9e183eced34c198e9bcb,12,health_fitness,3.51,0,81.0,14.0,6,25,0,Day
741771382,4756290936916,1,Low-Volume Mixed,5674,1705,Engineering & Technical Experts,428976753585,adults 2550 female rural,594c8d9be897a61c6a7bb6acc833c7bc,23,food_dining,62.69,0,29.0,32.0,4,28,0,Night
443649983,30209251920188,1,IL-OH,62034,13819,Finance & Banking Professionals,649233807720,adults 2550 female urban,c202ba5b10f4327048cc515d37d19160,15,kids_pets,55.35,0,78.0,26.0,9,20,1,Day
408589383,2240320237252307,1,IL-OH,60443,21145,Sales & Marketing Professionals,630338706617,adults 2550 female urban,19a3d96eaa56127793ce6825d1235656,22,home,19.46,0,31.0,41.0,7,25,1,Night
295537162,4746022256266380217,1,MO-IA-KS,66216,370212,Finance & Banking Professionals,502746110921,adults 50up female urban,21531dbdd4d251b4410a4d1234b88617,21,travel,38.34,0,7.0,57.0,12,26,1,Evening
282128857,2292309270786898,1,NY,10467,1382480,Engineering & Technical Experts,642420438553,adults 50up female urban,aa2a5f9b28b9131085200c13e38ae86d,19,personal_care,29.83,0,75.0,58.0,11,14,1,Evening
134203654,30447606780341,0,Low-Volume Mixed,58801,18371,Hospitality & Tourism Workers,446391239852,young adults male urban,604f2c46b155f1437fbeef1e40e1ce87,22,kids_pets,7.27,0,37.0,18.0,9,4,0,Night
171498995,3595593750216201,0,GA-NC-SC,29037,824,Sales & Marketing Professionals,902291271802,adults 50up male rural,145f507c97ba24114dad69dc676d38ee,21,home,1.16,0,93.0,72.0,7,19,1,Evening
635893000,3502244915376751,0,GA-NC-SC,30501,120577,Legal & Policy Professionals,729327360387,young adults male urban,5ac2af71b67e8d4b473c3ac613118681,16,home,9.85,0,112.0,16.0,8,21,0,Evening
809513641,4562415285720,1,GA-NC-SC,28379,26388,Legal & Policy Professionals,667995150787,adults 2550 female urban,fa689d1ce4dafe267820d612319aad9a,12,kids_pets,102.38,0,64.0,29.0,9,2,0,Day
336766399,4934818113785,1,GA-NC-SC,28117,69793,Finance & Banking Professionals,78584878753,adults 2550 female urban,959eb55050c1a601fd0c5d3de330d707,16,kids_pets,211.31,0,112.0,25.0,10,11,1,Evening
372886871,4682867006263560138,1,IL-OH,60481,11851,Engineering & Technical Experts,244594942668,adults 50up female urban,9ec550798ad4f05949ec884395c6eea1,12,personal_care,10.1,0,63.0,66.0,12,12,1,Day
343408575,2299504364569647,1,New England High,2062,28602,Sales & Marketing Professionals,238947729251,adults 2550 female urban,2f370c40cf33948f140a6c5a39bdbd81,20,home,67.42,0,79.0,30.0,8,29,1,Evening
244791618,3578062736813946,1,VA-MD,21060,82907,Agriculture & Horticulture Workers,944305522766,adults 50up female urban,45ffc955c46c6b1743e6f94f1dd93805,17,health_fitness,23.73,0,129.0,51.0,5,13,0,Evening
501595898,4790695487799222220,0,MI-IN-MN-WI,48122,10727,Transportation & Logistics Workers,645117589453,adults 50up male urban,594d5405ecd107dadfbfbfb8e542482f,0,entertainment,4.19,0,11.0,54.0,1,5,1,Night
47173135,3535968289014082,0,GA-NC-SC,28360,53001,Media & Creative Professionals,494534816579,adults 50up male urban,913227bd549523f3eb60f3b71f5fdd38,12,personal_care,119.7,0,83.0,48.0,12,6,1,Day
719654083,180039607604436,1,IL-OH,44039,29563,Medical & Healthcare Specialists,435755522280,adults 2550 female urban,f495407ad655fd11e80b8c7df7d6ffbb,17,travel,216.11,0,60.0,31.0,12,23,0,Evening
